index,Image_name,specimen,species,source_dataset
3204,ADJUMANI02BJ-01NL&&14-01-2023&&JOA116_05.jpg,ADJUMANI02BJ-01NL&&14-01-2023&&JOA116,0,M7
3206,ADJUMANI02BJ-01NL&&14-01-2023&&JOA117_05.jpg,ADJUMANI02BJ-01NL&&14-01-2023&&JOA117,0,M7
3209,ADJUMANI02BJ-01NL&&14-01-2023&&JOA117_04.jpg,ADJUMANI02BJ-01NL&&14-01-2023&&JOA117,0,M7
3210,ADJUMANI02BJ-01NL&&14-01-2023&&JOA108_04.jpg,ADJUMANI02BJ-01NL&&14-01-2023&&JOA108,0,M7
3211,ADJUMANI02BJ-01NL&&14-01-2023&&JOA111_03.jpg,ADJUMANI02BJ-01NL&&14-01-2023&&JOA111,0,M7
3212,MYG02KS02&&21-01-2023&&KSM011_02.jpg,MYG02KS02&&21-01-2023&&KSM011,0,M7
3213,MYG02KS02&&21-01-2023&&KSM012.jpg,MYG02KS02&&21-01-2023&&KSM012,0,M7
3214,MYG02KS02&&21-01-2023&&KSM014_01.jpg,MYG02KS02&&21-01-2023&&KSM014,0,M7
3215,MYG02KS02&&21-01-2023&&KSM013_01.jpg,MYG02KS02&&21-01-2023&&KSM013,0,M7
3216,mg_nch_001&&01-02-2023&&MG001.jpg,mg_nch_001&&01-02-2023&&MG001,0,M7
3217,mg_nch_001&&01-02-2023&&MG002.jpg,mg_nch_001&&01-02-2023&&MG002,0,M7
3251,Mayuge_SP_NONMOSQUITO_01&&21-01-2023&&SPNM026.jpg,Mayuge_SP_NONMOSQUITO_01&&21-01-2023&&SPNM026,0,M7
3256,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM100.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM100,0,M7
3262,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM107.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM107,0,M7
3270,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM109.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM109,0,M7
3271,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM108.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM108,0,M7
3272,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM113.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM113,0,M7
3281,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM114.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM114,0,M7
3287,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM116.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM116,0,M7
3292,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM115.jpg,Mayuge_NONMOSQUITOS&&21-01-2023&&SPNM115,0,M7
3293,Mayuge_02_SP_01&&21-01-2023&&SPM002.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM002,0,M7
3296,Mayuge_02_SP_01&&21-01-2023&&SPM006.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM006,0,M7
3297,Mayuge_02_SP_01&&21-01-2023&&SPM001.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM001,0,M7
3298,Mayuge_02_SP_01&&21-01-2023&&SPM013_02.jpg,Mayuge02SP01&&21-01-2023&&SPM013,0,M7
3299,Mayuge_02_SP_01&&21-01-2023&&SPM013.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM013,0,M7
3300,Mayuge_02_SP_01&&21-01-2023&&SPM021.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM021,0,M7
3301,Mayuge_02_SP_01&&21-01-2023&&SPM009.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM009,0,M7
3303,Mayuge_02_SP_01&&21-01-2023&&SPM005.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM005,0,M7
3304,Mayuge_02_SP_01&&21-01-2023&&SPM014.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM014,0,M7
3307,Mayuge_02_SP_01&&21-01-2023&&SPM013_01.jpg,Mayuge02SP01&&21-01-2023&&SPM013,0,M7
3308,Mayuge_02_SP_01&&21-01-2023&&SPM012.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM012,0,M7
3309,Mayuge_02_SP_01&&21-01-2023&&SPM022.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM022,0,M7
3311,Mayuge_02_SP_01&&21-01-2023&&SPM020.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM020,0,M7
3312,Mayuge_02_SP_01&&21-01-2023&&SPM004.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM004,0,M7
3313,Mayuge_02_SP_01&&21-01-2023&&SPM007.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM007,0,M7
3314,Mayuge_02_SP_01&&21-01-2023&&SPM018.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM018,0,M7
3315,Mayuge_02_SP_01&&21-01-2023&&SPM020_01.jpg,Mayuge02SP01&&21-01-2023&&SPM020,0,M7
3316,Mayuge_02_SP_01&&21-01-2023&&SPM010.jpg,Mayuge_02_SP_01&&21-01-2023&&SPM010,0,M7
3318,Lira-04RT-01&&09-01-2023&&RTL005.jpg,Lira-04RT-01&&09-01-2023&&RTL005,0,M7
3319,Lira-04RT-01&&09-01-2023&&RTL004.jpg,Lira-04RT-01&&09-01-2023&&RTL004,0,M7
3320,Lira-04RT-01&&09-01-2023&&RTL004_03.jpg,Lira-04RT-01&&09-01-2023&&RTL004,0,M7
3321,Lira-04RT-01&&09-01-2023&&RTL004_02.jpg,Lira-04RT-01&&09-01-2023&&RTL004,0,M7
3322,Lira-04RT-01&&09-01-2023&&RTL005_01.jpg,Lira-04RT-01&&09-01-2023&&RTL005,0,M7
3323,Lira-04RT-01&&09-01-2023&&RTL005_03.jpg,Lira-04RT-01&&09-01-2023&&RTL005,0,M7
3324,Lira-04RT-01&&09-01-2023&&RTL005_02.jpg,Lira-04RT-01&&09-01-2023&&RTL005,0,M7
3325,MYG.02KJ.01&&21-01-2023&&KJM001_03.jpg,MYG.02KJ.01&&21-01-2023&&KJM001,0,M7
3326,MYG.02KJ.01&&21-01-2023&&KJM001_01.jpg,MYG.02KJ.01&&21-01-2023&&KJM001,0,M7
3327,MYG.02KJ.01&&21-01-2023&&KJM003_03.jpg,MYG.02KJ.01&&21-01-2023&&KJM003,0,M7
3328,MYG.02KJ.01&&21-01-2023&&KJM001_02.jpg,MYG.02KJ.01&&21-01-2023&&KJM001,0,M7
3332,MYG.01KJ.01&&20-01-2023&&KJM033_02.jpg,MYG.01KJ.01&&20-01-2023&&KJM033,0,M7
3333,MYG.01KJ.01&&20-01-2023&&KJM002.jpg,MYG.01KJ.01&&20-01-2023&&KJM002,0,M7
3334,MYG.01KJ.01&&20-01-2023&&KJM005.jpg,MYG.01KJ.01&&20-01-2023&&KJM005,0,M7
3335,MYG.01KJ.01&&20-01-2023&&KJM002_01.jpg,MYG.01KJ.01&&20-01-2023&&KJM002,0,M7
3336,MYG.01KJ.01&&20-01-2023&&KJM035.jpg,MYG.01KJ.01&&20-01-2023&&KJM035,0,M7
3337,MYG.01KJ.01&&20-01-2023&&KJM015.jpg,MYG.01KJ.01&&20-01-2023&&KJM015,0,M7
3338,MYG.01KJ.01&&20-01-2023&&KJM006.jpg,MYG.01KJ.01&&20-01-2023&&KJM006,0,M7
3339,MYG.01KJ.01&&20-01-2023&&KJM038.jpg,MYG.01KJ.01&&20-01-2023&&KJM038,0,M7
3340,MYG.01KJ.01&&20-01-2023&&KJM002_02.jpg,MYG.01KJ.01&&20-01-2023&&KJM002,0,M7
3341,ADJ.VHT.03.AT&&18-01-2023&&ATL.119.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.119,0,M7
3342,ADJ.VHT.03.AT&&18-01-2023&&ATL.131.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.131,0,M7
3343,ADJ.VHT.03.AT&&18-01-2023&&ATL.129.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.129,0,M7
3346,ADJ.VHT.03.AT&&18-01-2023&&ATA.154.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATA.154,0,M7
3347,ADJ.VHT.03.AT&&18-01-2023&&ATL.134.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.134,0,M7
3349,ADJ.VHT.03.AT&&18-01-2023&&ATL.127.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.127,0,M7
3350,ADJ.VHT.03.AT&&18-01-2023&&ATA.140.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATA.140,0,M7
3351,ADJ.VHT.03.AT&&18-01-2023&&ATL.109.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.109,0,M7
3352,ADJ.VHT.03.AT&&18-01-2023&&ATL.128.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.128,0,M7
3353,ADJ.VHT.03.AT&&18-01-2023&&ATL.120.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.120,0,M7
3354,ADJ.VHT.03.AT&&18-01-2023&&ATL.110.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.110,0,M7
3355,ADJ.VHT.03.AT&&18-01-2023&&ATA.141.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATA.141,0,M7
3356,ADJ.VHT.03.AT&&18-01-2023&&ATA.137.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATA.137,0,M7
3357,ADJ.VHT.03.AT&&18-01-2023&&ATL.113.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.113,0,M7
3358,ADJ.VHT.03.AT&&18-01-2023&&ATL.111.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.111,0,M7
3359,ADJ.VHT.03.AT&&18-01-2023&&ATL.126.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.126,0,M7
3360,ADJ.VHT.03.AT&&18-01-2023&&ATL.115.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.115,0,M7
3361,ADJ.VHT.03.AT&&18-01-2023&&ATL.135.jpg,ADJ.VHT.03.AT&&18-01-2023&&ATL.135,0,M7
3364,ADJ.VHT.03.OP&&18-01-2023&&OPA142.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA142,0,M7
3366,ADJ.VHT.03.OP&&18-01-2023&&OPA144.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA144,0,M7
3367,ADJ.VHT.03.OP&&18-01-2023&&OPA150.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA150,0,M7
3371,ADJ.VHT.03.OP&&18-01-2023&&OPA139.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA139,0,M7
3372,ADJ.VHT.03.OP&&18-01-2023&&OPA151.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA151,0,M7
3373,ADJ.VHT.03.OP&&18-01-2023&&OPA140.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA140,0,M7
3374,ADJ.VHT.03.OP&&18-01-2023&&OPA146.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA146,0,M7
3375,ADJ.VHT.03.OP&&18-01-2023&&OPA149.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA149,0,M7
3376,ADJ.VHT.03.OP&&18-01-2023&&OPA148.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA148,0,M7
3377,ADJ.VHT.03.OP&&18-01-2023&&OPA147.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA147,0,M7
3378,ADJ.VHT.03.OP&&18-01-2023&&OPA105.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA105,0,M7
3379,ADJ.VHT.03.OP&&18-01-2023&&OPA104.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA104,0,M7
3380,ADJ.VHT.03.OP&&18-01-2023&&OPA112.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA112,0,M7
3381,ADJ.VHT.03.OP&&18-01-2023&&OPA103.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA103,0,M7
3382,ADJ.VHT.03.OP&&18-01-2023&&OPA116.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA116,0,M7
3383,ADJ.VHT.03.OP&&18-01-2023&&OPA110.jpg,ADJ.VHT.03.OP&&18-01-2023&&OPA110,0,M7
3385,ADJVHT.03.AT&&18-01-2023&&ATA.102.jpg,ADJVHT.03.AT&&18-01-2023&&ATA.102,0,M7
3388,ADJVHT.03.AT&&18-01-2023&&ATA.076.jpg,ADJVHT.03.AT&&18-01-2023&&ATA.076,0,M7
3389,myg01wr02&&20-01-2023&&WRM007_01.jpg,myg01wr02&&20-01-2023&&WRM007,0,M7
3391,myg01wr02&&20-01-2023&&WRM003.jpg,myg01wr02&&20-01-2023&&WRM003,0,M7
3395,myg01wr02&&20-01-2023&&WRM003_02.jpg,myg01wr02&&20-01-2023&&WRM003,0,M7
3397,myg01wr02&&20-01-2023&&WRM005.jpg,myg01wr02&&20-01-2023&&WRM005,0,M7
3399,myg01wr02&&20-01-2023&&WRM004.jpg,myg01wr02&&20-01-2023&&WRM004,0,M7
3400,myg01wr02&&20-01-2023&&WRM003_01.jpg,myg01wr02&&20-01-2023&&WRM003,0,M7
3402,myg01wr02&&20-01-2023&&WRM007.jpg,myg01wr02&&20-01-2023&&WRM007,0,M7
3403,myg01wr02&&20-01-2023&&WRM004_01.jpg,myg01wr02&&20-01-2023&&WRM004,0,M7
3404,myg01wr02&&20-01-2023&&WRM004_03.jpg,myg01wr02&&20-01-2023&&WRM004,0,M7
3405,ADJ.VHT.003.OP.&&18-01-2023&&OPA094.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA094,0,M7
3406,ADJ.VHT.003.OP.&&18-01-2023&&OPA089.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA089,0,M7
3408,ADJ.VHT.003.OP.&&18-01-2023&&OPA083.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA083,0,M7
3409,ADJ.VHT.003.OP.&&18-01-2023&&OPA078.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA078,0,M7
3410,ADJ.VHT.003.OP.&&18-01-2023&&OPA095.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA095,0,M7
3411,ADJ.VHT.003.OP.&&18-01-2023&&OPA076.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA076,0,M7
3412,ADJ.VHT.003.OP.&&18-01-2023&&OPA077.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA077,0,M7
3413,ADJ.VHT.003.OP.&&18-01-2023&&OPA079.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA079,0,M7
3415,ADJ.VHT.003.OP.&&18-01-2023&&OP.ADJ.136.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OP.ADJ.136,0,M7
3416,ADJ.VHT.003.OP.&&18-01-2023&&OPA088.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA088,0,M7
3418,ADJ.VHT.003.OP.&&18-01-2023&&OPA080.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA080,0,M7
3419,ADJ.VHT.003.OP.&&18-01-2023&&OPA081.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA081,0,M7
3420,ADJ.VHT.003.OP.&&18-01-2023&&OPA092.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA092,0,M7
3421,ADJ.VHT.003.OP.&&18-01-2023&&OPA084.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OPA084,0,M7
3422,ADJ.VHT.003.OP.&&18-01-2023&&OP.ADJ.132.jpg,ADJ.VHT.003.OP.&&18-01-2023&&OP.ADJ.132,0,M7
3423,MYG02NJ01&&21-01-2023&&NJM101_02.jpg,MYG02NJ01&&21-01-2023&&NJM101,0,M7
3424,MYG02NJ01&&21-01-2023&&NJM102.jpg,MYG02NJ01&&21-01-2023&&NJM102,0,M7
3425,MYG02NJ01&&21-01-2023&&NJM093.jpg,MYG02NJ01&&21-01-2023&&NJM093,0,M7
3426,MYG02NJ01&&21-01-2023&&NJM093_02.jpg,MYG02NJ01&&21-01-2023&&NJM093,0,M7
3428,MYG02NJ01&&21-01-2023&&NJM095.jpg,MYG02NJ01&&21-01-2023&&NJM095,0,M7
3429,MYG02NJ01&&21-01-2023&&NJM097_03.jpg,MYG02NJ01&&21-01-2023&&NJM097,0,M7
3431,MYG02NJ01&&21-01-2023&&NJM093_01.jpg,MYG02NJ01&&21-01-2023&&NJM093,0,M7
3432,MYG02NJ01&&21-01-2023&&NJM101.jpg,MYG02NJ01&&21-01-2023&&NJM101,0,M7
3433,MYG02NJ01&&21-01-2023&&NJM097_01.jpg,MYG02NJ01&&21-01-2023&&NJM097,0,M7
3434,MYG02NJ01&&21-01-2023&&NJM097.jpg,MYG02NJ01&&21-01-2023&&NJM097,0,M7
3436,MYG02NJ01&&21-01-2023&&NJM094_01.jpg,MYG02NJ01&&21-01-2023&&NJM094,0,M7
3438,lira02nj02&&18-01-2023&&NJ009.jpg,lira02nj02&&18-01-2023&&NJ009,0,M7
3439,lira02nj02&&18-01-2023&&NJ003.jpg,lira02nj02&&18-01-2023&&NJ003,0,M7
3440,lira02nj02&&18-01-2023&&NJ035.jpg,lira02nj02&&18-01-2023&&NJ035,0,M7
3441,lira02nj02&&18-01-2023&&NJ012.jpg,lira02nj02&&18-01-2023&&NJ012,0,M7
3442,lira02nj02&&18-01-2023&&NJL002.jpg,lira02nj02&&18-01-2023&&NJL002,0,M7
3443,lira02nj02&&18-01-2023&&NJ021.jpg,lira02nj02&&18-01-2023&&NJ021,0,M7
3445,lira02nj02&&18-01-2023&&NJ013.jpg,lira02nj02&&18-01-2023&&NJ013,0,M7
3446,lira02nj02&&18-01-2023&&NJ014.jpg,lira02nj02&&18-01-2023&&NJ014,0,M7
3447,lira02nj02&&18-01-2023&&NJ020.jpg,lira02nj02&&18-01-2023&&NJ020,0,M7
3448,lira02nj02&&18-01-2023&&NJ008.jpg,lira02nj02&&18-01-2023&&NJ008,0,M7
3449,lira02nj02&&18-01-2023&&NJ010.jpg,lira02nj02&&18-01-2023&&NJ010,0,M7
3450,lira02nj02&&18-01-2023&&NJ031.jpg,lira02nj02&&18-01-2023&&NJ031,0,M7
3451,Trainingsession&&20-01-2023&&KSM002.jpg,Trainingsession&&20-01-2023&&KSM002,0,M7
3452,Trainingsession&&20-01-2023&&KSM001.jpg,Trainingsession&&20-01-2023&&KSM001,0,M7
3453,Trainingsession&&20-01-2023&&KSM003.jpg,Trainingsession&&20-01-2023&&KSM003,0,M7
3454,Kampala.VHT.01.OI.05&&18-01-2023&&OIK015.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK015,0,M7
3455,Kampala.VHT.01.OI.05&&18-01-2023&&OIK017.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK017,0,M7
3457,Kampala.VHT.01.OI.05&&18-01-2023&&OIK023.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK023,0,M7
3459,Kampala.VHT.01.OI.05&&18-01-2023&&OIK016.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK016,0,M7
3460,Kampala.VHT.01.OI.05&&18-01-2023&&OIK025.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK025,0,M7
3461,Kampala.VHT.01.OI.05&&18-01-2023&&OIK018.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK018,0,M7
3462,Kampala.VHT.01.OI.05&&18-01-2023&&OIK022.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK022,0,M7
3463,Kampala.VHT.01.OI.05&&18-01-2023&&OIK021.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK021,0,M7
3464,Kampala.VHT.01.OI.05&&18-01-2023&&OIK028.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK028,0,M7
3465,Kampala.VHT.01.OI.05&&18-01-2023&&OIK020.jpg,Kampala.VHT.01.OI.05&&18-01-2023&&OIK020,0,M7
3466,Kampala.VHT.01.AS.04&&18-01-2023&&ASK015.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK015,0,M7
3467,Kampala.VHT.01.AS.04&&18-01-2023&&ASK016.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK016,0,M7
3468,Kampala.VHT.01.AS.04&&18-01-2023&&ASK019.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK019,0,M7
3469,Kampala.VHT.01.AS.04&&18-01-2023&&ASK021.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK021,0,M7
3470,Kampala.VHT.01.AS.04&&18-01-2023&&ASK025.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK025,0,M7
3471,Kampala.VHT.01.AS.04&&18-01-2023&&ASK018.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK018,0,M7
3472,Kampala.VHT.01.AS.04&&18-01-2023&&ASK020.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK020,0,M7
3473,Kampala.VHT.01.AS.04&&18-01-2023&&ASK027.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK027,0,M7
3474,Kampala.VHT.01.AS.04&&18-01-2023&&ASK023.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK023,0,M7
3475,Kampala.VHT.01.AS.04&&18-01-2023&&ASK017.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK017,0,M7
3476,Kampala.VHT.01.AS.04&&18-01-2023&&ASK028.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK028,0,M7
3477,Kampala.VHT.01.AS.04&&18-01-2023&&ASK022.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK022,0,M7
3478,Kampala.VHT.01.AS.04&&18-01-2023&&ASK024.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK024,0,M7
3479,Kampala.VHT.01.AS.04&&18-01-2023&&ASK026.jpg,Kampala.VHT.01.AS.04&&18-01-2023&&ASK026,0,M7
3480,Kampala.VHT.01.OI.03&&18-01-2023&&OIK006.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK006,0,M7
3481,Kampala.VHT.01.OI.03&&18-01-2023&&OIK007.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK007,0,M7
3483,Kampala.VHT.01.OI.03&&18-01-2023&&OIK003.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK003,0,M7
3484,Kampala.VHT.01.OI.03&&18-01-2023&&OIK013.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK013,0,M7
3485,Kampala.VHT.01.OI.03&&18-01-2023&&OIK001.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK001,0,M7
3486,Kampala.VHT.01.OI.03&&18-01-2023&&OIK009.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK009,0,M7
3487,Kampala.VHT.01.OI.03&&18-01-2023&&OIK014.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK014,0,M7
3488,Kampala.VHT.01.OI.03&&18-01-2023&&OIK011.jpg,Kampala.VHT.01.OI.03&&18-01-2023&&OIK011,0,M7
3489,Kampala.VHT.03.AS.02&&18-01-2023&&ASK009.jpg,Kampala.VHT.03.AS.02&&18-01-2023&&ASK009,0,M7
3490,Kampala.VHT.03.AS.02&&18-01-2023&&ASK007.jpg,Kampala.VHT.03.AS.02&&18-01-2023&&ASK007,0,M7
3492,Kampala.VHT.03.AS.02&&18-01-2023&&ASK010.jpg,Kampala.VHT.03.AS.02&&18-01-2023&&ASK010,0,M7
3493,Kampala.VHT.03.AS.02&&18-01-2023&&ASK011.jpg,Kampala.VHT.03.AS.02&&18-01-2023&&ASK011,0,M7
3495,Kampala.VHT.03.AS.02&&18-01-2023&&ASK004.jpg,Kampala.VHT.03.AS.02&&18-01-2023&&ASK004,0,M7
3498,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ075.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ075,0,M7
3499,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ077.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ077,0,M7
3500,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ080.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ080,0,M7
3501,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ087.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ087,0,M7
3502,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ096.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ096,0,M7
3503,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ074.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ074,0,M7
3504,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ072.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ072,0,M7
3506,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ081.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ081,0,M7
3507,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ076.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ076,0,M7
3508,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ095.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ095,0,M7
3510,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ070.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ070,0,M7
3511,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ083.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ083,0,M7
3512,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ084.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ084,0,M7
3513,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ078.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ078,0,M7
3514,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ089.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ089,0,M7
3516,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ085.jpg,ADJ.VHT.01.OO.02&&17-01-2023&&OOADJ085,0,M7
3518,Lira.VHT.03.OI.01&&18-01-2023&&ASL043.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL043,0,M7
3519,Lira.VHT.03.OI.01&&18-01-2023&&ASL051.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL051,0,M7
3520,Lira.VHT.03.OI.01&&18-01-2023&&ASL047.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL047,0,M7
3523,Lira.VHT.03.OI.01&&18-01-2023&&ASL049.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL049,0,M7
3524,Lira.VHT.03.OI.01&&18-01-2023&&ASL045.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL045,0,M7
3525,Lira.VHT.03.OI.01&&18-01-2023&&ASL050.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL050,0,M7
3526,Lira.VHT.03.OI.01&&18-01-2023&&ASL052.jpg,Lira.VHT.03.OI.01&&18-01-2023&&ASL052,0,M7
3527,ADJ.VHT.01.OM.01&&17-01-2023&&OMADJ087.jpg,ADJ.VHT.01.OM.01&&17-01-2023&&OMADJ087,0,M7
3528,ADJ.VHT.01.OM.01&&17-01-2023&&OMADJ106.jpg,ADJ.VHT.01.OM.01&&17-01-2023&&OMADJ106,0,M7
3529,ADJ.VHT.01.OM.01&&17-01-2023&&OMADJ091.jpg,ADJ.VHT.01.OM.01&&17-01-2023&&OMADJ091,0,M7
